Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,Nox_hourly_avg,No_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1200,4.8   ,103   ,32.3  ,N/A  ,0.028   ,0.005   ,0.009   ,0.024   ,0.053   ,0.69    ,133     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1300,6.2   ,227   ,33.1  ,N/A  ,0.020   ,0.005   ,0.005   ,0.016   ,0.047   ,0.44    ,87      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1400,7.6   ,93    ,31.6  ,N/A  ,0.031   ,0.013   ,0.011   ,0.018   ,0.053   ,0.38    ,135     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1500,8.2   ,153   ,31.4  ,N/A  ,0.019   ,0.006   ,0.007   ,0.013   ,0.039   ,0.39    ,171     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1600,7.2   ,186   ,32.1  ,N/A  ,0.024   ,0.006   ,0.007   ,0.018   ,0.037   ,0.47    ,105     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1700,4.9   ,242   ,31.8  ,N/A  ,0.029   ,0.008   ,CAL     ,0.021   ,0.028   ,0.53    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1800,5.2   ,211   ,31.3  ,N/A  ,0.035   ,0.010   ,0.005   ,0.026   ,0.027   ,CAL     ,130     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,1900,5.6   ,230   ,31.0  ,N/A  ,CAL     ,CAL     ,0.006   ,CAL     ,0.036   ,0.59    ,77      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,2000,3.1   ,324   ,28.1  ,N/A  ,0.039   ,0.010   ,0.005   ,0.029   ,CAL     ,0.98    ,257     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,2100,3.3   ,301   ,26.5  ,N/A  ,0.054   ,0.019   ,0.004   ,0.034   ,0.008   ,1.23    ,50      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,2200,3.2   ,304   ,25.7  ,N/A  ,0.064   ,0.029   ,0.005   ,0.035   ,0.002   ,1.55    ,46      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,2300,3.3   ,310   ,25.2  ,N/A  ,0.068   ,0.035   ,0.005   ,0.033   ,0.002   ,1.59    ,46      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010630,2400,2.3   ,312   ,24.9  ,N/A  ,0.059   ,0.032   ,0.005   ,0.027   ,0.001   ,1.45    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0100,3.0   ,314   ,24.9  ,N/A  ,0.049   ,0.028   ,N/A     ,0.021   ,0.001   ,1.17    ,49      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0200,3.3   ,314   ,24.8  ,N/A  ,0.043   ,0.022   ,N/A     ,0.021   ,0.001   ,1.23    ,41      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0300,3.3   ,311   ,24.7  ,N/A  ,0.036   ,0.016   ,N/A     ,0.020   ,0.000   ,1.38    ,43      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0400,2.4   ,312   ,24.5  ,N/A  ,0.029   ,0.014   ,N/A     ,0.015   ,0.001   ,1.17    ,40      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0500,3.7   ,310   ,24.4  ,N/A  ,0.020   ,0.007   ,N/A     ,0.013   ,0.003   ,0.86    ,43      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0600,3.8   ,312   ,24.3  ,N/A  ,0.019   ,0.007   ,N/A     ,0.012   ,0.003   ,0.85    ,48      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0700,3.4   ,307   ,24.2  ,N/A  ,0.023   ,0.012   ,N/A     ,0.012   ,0.003   ,0.82    ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0800,1.9   ,314   ,24.0  ,N/A  ,0.031   ,0.019   ,N/A     ,0.012   ,0.001   ,0.97    ,40      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,0900,0.9   ,340   ,26.0  ,N/A  ,0.053   ,0.032   ,N/A     ,0.020   ,0.003   ,1.49    ,74      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1000,3.1   ,64    ,29.7  ,N/A  ,0.029   ,0.007   ,N/A     ,0.022   ,0.023   ,1.08    ,65      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1100,4.0   ,74    ,31.3  ,N/A  ,0.013   ,0.003   ,N/A     ,0.010   ,0.038   ,0.45    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1200,6.0   ,76    ,32.2  ,N/A  ,0.012   ,0.002   ,N/A     ,0.010   ,0.052   ,0.40    ,91      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1300,4.6   ,31    ,31.8  ,N/A  ,0.008   ,0.001   ,N/A     ,0.006   ,0.061   ,0.41    ,70      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1400,4.6   ,295   ,32.6  ,N/A  ,0.009   ,0.002   ,N/A     ,0.007   ,0.059   ,0.39    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1500,6.5   ,219   ,33.5  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.059   ,0.32    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1600,7.7   ,254   ,33.3  ,N/A  ,0.008   ,0.002   ,CAL     ,0.006   ,0.051   ,0.38    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1700,9.0   ,206   ,32.0  ,N/A  ,0.010   ,0.002   ,N/A     ,0.008   ,0.057   ,CAL     ,45      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1800,8.0   ,213   ,32.1  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.049   ,0.40    ,60      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,1900,5.1   ,263   ,30.1  ,N/A  ,0.026   ,0.007   ,N/A     ,0.019   ,CAL     ,0.79    ,51      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,2000,3.2   ,319   ,26.7  ,N/A  ,0.045   ,0.017   ,N/A     ,0.028   ,0.007   ,1.16    ,70      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,2100,2.8   ,330   ,25.6  ,N/A  ,0.063   ,0.032   ,N/A     ,0.030   ,0.003   ,1.53    ,60      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,2200,2.2   ,316   ,25.6  ,N/A  ,0.072   ,0.043   ,N/A     ,0.029   ,0.002   ,1.68    ,50      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,2300,2.1   ,324   ,25.7  ,N/A  ,0.061   ,0.031   ,N/A     ,0.029   ,0.002   ,1.51    ,47      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010701,2400,2.0   ,335   ,25.7  ,N/A  ,0.043   ,0.017   ,N/A     ,0.026   ,0.003   ,1.28    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0100,2.5   ,315   ,25.7  ,N/A  ,0.029   ,0.009   ,N/A     ,0.020   ,0.005   ,0.96    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0200,2.6   ,319   ,25.4  ,N/A  ,0.016   ,0.004   ,N/A     ,0.011   ,0.008   ,0.59    ,45      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0300,3.0   ,313   ,25.2  ,N/A  ,0.008   ,0.002   ,N/A     ,0.006   ,0.011   ,0.51    ,49      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0400,1.5   ,311   ,25.3  ,N/A  ,0.007   ,0.002   ,N/A     ,0.005   ,0.008   ,0.49    ,47      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0500,2.4   ,315   ,24.9  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.008   ,0.41    ,35      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0600,3.3   ,314   ,24.6  ,N/A  ,0.013   ,0.005   ,N/A     ,0.007   ,0.006   ,0.52    ,43      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0700,3.2   ,308   ,24.3  ,N/A  ,0.025   ,0.013   ,N/A     ,0.012   ,0.004   ,0.78    ,65      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0800,2.9   ,304   ,24.1  ,N/A  ,0.081   ,0.058   ,N/A     ,0.023   ,0.002   ,1.72    ,54      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,0900,1.3   ,321   ,26.1  ,N/A  ,0.081   ,0.059   ,N/A     ,0.022   ,0.002   ,1.99    ,87      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1000,4.4   ,260   ,30.0  ,N/A  ,0.070   ,0.041   ,N/A     ,0.029   ,0.016   ,1.86    ,70      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1100,10.1  ,196   ,31.3  ,N/A  ,0.016   ,0.003   ,N/A     ,0.013   ,0.040   ,0.57    ,54      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1200,12.3  ,202   ,31.7  ,N/A  ,0.014   ,0.003   ,N/A     ,0.010   ,0.051   ,0.48    ,58      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1300,15.3  ,182   ,31.8  ,N/A  ,0.012   ,0.003   ,N/A     ,0.009   ,0.063   ,0.43    ,54      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1400,14.1  ,170   ,32.0  ,N/A  ,0.011   ,0.002   ,N/A     ,0.009   ,0.073   ,0.45    ,55      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1500,12.5  ,193   ,31.9  ,N/A  ,0.011   ,0.002   ,CAL     ,0.009   ,0.066   ,0.54    ,51      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1600,12.5  ,185   ,31.0  ,N/A  ,0.014   ,0.002   ,N/A     ,0.011   ,0.049   ,CAL     ,50      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1700,13.0  ,191   ,30.9  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.038   ,0.82    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1800,11.1  ,188   ,31.2  ,N/A  ,0.015   ,0.002   ,N/A     ,0.012   ,CAL     ,0.95    ,51      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,1900,9.7   ,197   ,30.1  ,N/A  ,0.017   ,0.004   ,N/A     ,0.013   ,0.023   ,0.96    ,40      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,2000,6.1   ,237   ,28.8  ,N/A  ,0.037   ,0.013   ,N/A     ,0.024   ,0.011   ,1.08    ,74      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,2100,3.9   ,251   ,27.5  ,N/A  ,0.047   ,0.021   ,N/A     ,0.026   ,0.007   ,1.43    ,66      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,2200,2.5   ,313   ,26.0  ,N/A  ,0.063   ,0.032   ,N/A     ,0.031   ,0.005   ,2.01    ,291     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,2300,3.5   ,314   ,25.9  ,N/A  ,0.054   ,0.031   ,N/A     ,0.023   ,0.000   ,1.74    ,82      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010702,2400,2.6   ,327   ,25.6  ,N/A  ,0.031   ,0.012   ,N/A     ,0.019   ,0.003   ,1.42    ,146     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0100,3.6   ,312   ,25.5  ,N/A  ,0.019   ,0.006   ,N/A     ,0.014   ,0.004   ,1.12    ,77      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0200,2.7   ,319   ,25.7  ,N/A  ,0.012   ,0.002   ,N/A     ,0.009   ,0.005   ,0.83    ,36      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0300,2.7   ,330   ,25.3  ,N/A  ,0.007   ,0.001   ,N/A     ,0.006   ,0.007   ,0.64    ,38      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0400,2.3   ,331   ,25.1  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.007   ,0.63    ,29      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0500,2.7   ,318   ,24.8  ,N/A  ,0.007   ,0.001   ,N/A     ,0.005   ,0.009   ,0.74    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0600,2.7   ,268   ,25.8  ,N/A  ,0.007   ,0.000   ,N/A     ,0.006   ,0.012   ,0.75    ,57      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0700,4.4   ,235   ,26.9  ,N/A  ,0.017   ,0.004   ,N/A     ,0.014   ,0.011   ,0.85    ,56      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0800,4.7   ,259   ,26.9  ,N/A  ,0.064   ,0.037   ,N/A     ,0.027   ,0.004   ,1.79    ,94      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,0900,9.3   ,200   ,28.2  ,N/A  ,0.032   ,0.014   ,N/A     ,0.018   ,0.006   ,1.48    ,72      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1000,10.5  ,189   ,29.5  ,N/A  ,0.016   ,0.005   ,N/A     ,0.012   ,0.015   ,1.01    ,62      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1100,13.9  ,176   ,30.2  ,N/A  ,0.014   ,0.004   ,N/A     ,0.010   ,0.022   ,0.78    ,66      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1200,16.6  ,172   ,31.5  ,N/A  ,0.010   ,0.002   ,N/A     ,0.008   ,0.029   ,0.68    ,78      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1300,18.8  ,167   ,32.1  ,N/A  ,0.009   ,0.002   ,N/A     ,0.007   ,0.036   ,0.67    ,59      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1400,17.0  ,180   ,31.8  ,N/A  ,0.011   ,0.003   ,CAL     ,0.008   ,0.038   ,0.66    ,46      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1500,14.3  ,176   ,32.1  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.050   ,CAL     ,62      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1600,14.4  ,185   ,32.3  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.057   ,0.71    ,65      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1700,12.3  ,188   ,32.0  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,CAL     ,0.59    ,60      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1800,7.8   ,220   ,31.6  ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,CAL     ,0.59    ,40      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,1900,6.9   ,222   ,30.4  ,N/A  ,0.027   ,0.013   ,N/A     ,0.014   ,0.010   ,0.90    ,34      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,2000,3.9   ,292   ,27.8  ,N/A  ,0.069   ,0.050   ,N/A     ,0.019   ,0.005   ,1.74    ,68      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,2100,2.4   ,319   ,26.0  ,N/A  ,0.049   ,0.033   ,N/A     ,0.016   ,0.003   ,1.58    ,63      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,2200,3.1   ,318   ,25.7  ,N/A  ,0.048   ,0.033   ,N/A     ,0.015   ,0.001   ,1.39    ,27      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,2300,2.5   ,336   ,25.2  ,N/A  ,0.049   ,0.036   ,N/A     ,0.013   ,0.001   ,1.45    ,255     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010703,2400,2.2   ,350   ,25.0  ,N/A  ,0.024   ,0.013   ,N/A     ,0.011   ,0.003   ,1.09    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0100,2.1   ,334   ,24.8  ,N/A  ,0.017   ,0.007   ,N/A     ,0.010   ,0.001   ,0.95    ,23      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0200,2.4   ,338   ,24.7  ,N/A  ,0.021   ,0.011   ,N/A     ,0.010   ,0.003   ,0.94    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0300,2.2   ,324   ,24.5  ,N/A  ,0.008   ,0.002   ,N/A     ,0.006   ,0.005   ,0.67    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0400,2.7   ,312   ,24.2  ,N/A  ,0.007   ,0.003   ,N/A     ,0.004   ,0.005   ,0.67    ,25      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0500,2.1   ,315   ,24.0  ,N/A  ,0.006   ,0.002   ,N/A     ,0.004   ,0.004   ,0.69    ,29      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0600,3.3   ,304   ,23.9  ,N/A  ,0.009   ,0.004   ,N/A     ,0.005   ,0.004   ,0.76    ,34      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0700,2.7   ,320   ,23.9  ,N/A  ,0.028   ,0.020   ,N/A     ,0.008   ,0.003   ,1.15    ,49      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0800,2.8   ,321   ,24.0  ,N/A  ,0.081   ,0.070   ,N/A     ,0.011   ,0.004   ,2.31    ,69      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,0900,2.4   ,332   ,27.3  ,N/A  ,0.144   ,0.122   ,N/A     ,0.022   ,0.004   ,3.93    ,107     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1000,8.1   ,179   ,30.7  ,N/A  ,0.039   ,0.016   ,N/A     ,0.022   ,0.019   ,1.09    ,93      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1100,12.7  ,172   ,30.9  ,N/A  ,0.029   ,0.010   ,N/A     ,0.019   ,0.033   ,0.89    ,76      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1200,14.5  ,176   ,31.7  ,N/A  ,0.016   ,0.005   ,N/A     ,0.011   ,0.043   ,0.91    ,95      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1300,13.6  ,174   ,31.6  ,N/A  ,0.016   ,0.005   ,CAL     ,0.011   ,0.045   ,0.92    ,99      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1400,10.7  ,189   ,31.7  ,N/A  ,0.026   ,0.010   ,N/A     ,0.016   ,0.047   ,CAL     ,99      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1500,11.7  ,200   ,32.3  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.043   ,0.81    ,90      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1600,10.9  ,206   ,33.0  ,N/A  ,0.009   ,0.003   ,N/A     ,0.006   ,CAL     ,0.72    ,58      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1700,10.8  ,199   ,31.9  ,N/A  ,0.014   ,0.005   ,N/A     ,0.009   ,0.032   ,0.64    ,66      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1800,8.1   ,217   ,30.9  ,N/A  ,0.016   ,0.005   ,N/A     ,0.011   ,0.026   ,0.85    ,63      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,1900,6.4   ,220   ,30.7  ,N/A  ,0.025   ,0.006   ,N/A     ,0.019   ,0.024   ,1.09    ,55      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,2000,4.2   ,284   ,27.9  ,N/A  ,0.061   ,0.030   ,N/A     ,0.032   ,0.012   ,1.93    ,154     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,2100,4.3   ,266   ,26.8  ,N/A  ,0.052   ,0.027   ,N/A     ,0.025   ,0.006   ,1.71    ,89      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,2200,6.8   ,240   ,28.8  ,N/A  ,0.017   ,0.005   ,N/A     ,0.012   ,0.019   ,0.70    ,54      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,2300,3.7   ,321   ,28.1  ,N/A  ,0.032   ,0.010   ,N/A     ,0.022   ,0.012   ,0.86    ,85      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010704,2400,3.1   ,313   ,26.4  ,N/A  ,0.033   ,0.015   ,N/A     ,0.017   ,0.004   ,1.16    ,42      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0100,2.2   ,331   ,25.7  ,N/A  ,0.018   ,0.006   ,N/A     ,0.012   ,0.006   ,0.94    ,44      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0200,2.5   ,319   ,25.4  ,N/A  ,0.015   ,0.005   ,N/A     ,0.010   ,0.006   ,0.80    ,35      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0300,1.9   ,338   ,25.0  ,N/A  ,0.008   ,0.002   ,N/A     ,0.006   ,0.005   ,0.66    ,24      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0400,2.5   ,312   ,24.8  ,N/A  ,0.007   ,0.001   ,N/A     ,0.006   ,0.007   ,0.76    ,37      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0500,1.9   ,305   ,24.7  ,N/A  ,0.005   ,0.001   ,N/A     ,0.004   ,0.008   ,0.71    ,28      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0600,2.3   ,305   ,24.6  ,N/A  ,0.006   ,0.001   ,N/A     ,0.005   ,0.007   ,0.79    ,31      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0700,2.0   ,309   ,24.6  ,N/A  ,0.023   ,0.013   ,N/A     ,0.010   ,0.004   ,1.08    ,36      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0800,2.1   ,305   ,24.9  ,N/A  ,0.092   ,0.078   ,N/A     ,0.014   ,0.003   ,2.38    ,149     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,0900,2.1   ,332   ,27.0  ,N/A  ,0.132   ,0.101   ,N/A     ,0.032   ,0.004   ,2.76    ,477     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1000,7.4   ,192   ,30.8  ,N/A  ,0.048   ,0.021   ,CAL     ,0.026   ,0.018   ,CAL     ,216     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1100,13.6  ,177   ,31.1  ,N/A  ,0.018   ,0.006   ,N/A     ,0.012   ,0.038   ,CAL     ,106     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1200,10.6  ,171   ,31.9  ,N/A  ,0.014   ,0.003   ,CAL     ,0.011   ,0.053   ,N/A     ,161     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1300,14.5  ,189   ,32.7  ,N/A  ,0.012   ,0.003   ,N/A     ,0.009   ,0.048   ,CAL     ,106     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1400,16.3  ,183   ,32.4  ,N/A  ,CAL     ,CAL     ,N/A     ,CAL     ,0.048   ,0.90    ,102     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1500,15.5  ,178   ,32.7  ,N/A  ,0.013   ,0.004   ,N/A     ,0.009   ,CAL     ,0.86    ,101     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1600,12.8  ,202   ,33.5  ,N/A  ,0.012   ,0.004   ,N/A     ,0.008   ,0.046   ,0.78    ,73      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1700,11.7  ,208   ,33.3  ,N/A  ,0.009   ,0.003   ,N/A     ,0.006   ,0.035   ,0.69    ,71      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1800,11.2  ,217   ,32.6  ,N/A  ,0.014   ,0.004   ,N/A     ,0.010   ,0.032   ,0.82    ,64      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,1900,8.5   ,218   ,31.2  ,N/A  ,0.022   ,0.008   ,N/A     ,0.014   ,0.018   ,0.96    ,33      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,2000,7.3   ,228   ,29.3  ,N/A  ,0.032   ,0.014   ,N/A     ,0.018   ,0.012   ,1.11    ,105     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,2100,3.7   ,266   ,27.3  ,N/A  ,0.068   ,0.046   ,N/A     ,0.022   ,0.005   ,2.05    ,158     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,2200,3.8   ,328   ,25.9  ,N/A  ,0.046   ,0.027   ,N/A     ,0.019   ,0.003   ,1.68    ,76      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,2300,2.9   ,322   ,25.6  ,N/A  ,0.082   ,0.064   ,N/A     ,0.018   ,0.003   ,1.88    ,237     
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010705,2400,3.7   ,321   ,25.4  ,N/A  ,0.047   ,0.032   ,N/A     ,0.015   ,0.003   ,1.39    ,39      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0100,3.1   ,318   ,25.4  ,N/A  ,0.029   ,0.015   ,N/A     ,0.014   ,0.004   ,1.34    ,51      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0200,3.9   ,257   ,25.9  ,N/A  ,0.011   ,0.004   ,N/A     ,0.007   ,0.011   ,1.07    ,61      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0300,6.1   ,228   ,27.8  ,N/A  ,0.002   ,0.000   ,N/A     ,0.002   ,0.027   ,0.93    ,70      
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20010706,0400,6.8   ,239   ,27.9  ,N/A  ,0.001   ,0.000   ,N/A     ,0.001   ,0.037   ,1.16    ,102     
