,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990516,2300,4.1   ,352   ,25.0  ,N/A  ,0.003   ,0.017   ,0.001   ,1.20    ,29      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990516,2400,4.0   ,351   ,24.8  ,N/A  ,0.004   ,0.016   ,0.000   ,0.96    ,35      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0100,3.1   ,315   ,24.5  ,N/A  ,0.003   ,0.014   ,0.000   ,0.90    ,28      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0200,3.3   ,298   ,24.1  ,N/A  ,0.002   ,0.006   ,0.001   ,0.60    ,33      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0300,3.4   ,304   ,23.9  ,N/A  ,0.002   ,0.003   ,0.004   ,0.36    ,26      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0400,3.3   ,303   ,23.8  ,N/A  ,0.002   ,0.002   ,0.005   ,0.25    ,37      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0500,2.8   ,298   ,23.4  ,N/A  ,0.002   ,0.001   ,0.005   ,0.25    ,19      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0600,2.8   ,304   ,23.1  ,N/A  ,0.002   ,0.003   ,0.003   ,0.30    ,34      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0700,2.8   ,307   ,23.2  ,N/A  ,0.003   ,0.006   ,0.001   ,0.65    ,23      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0800,2.8   ,310   ,23.7  ,N/A  ,0.005   ,0.008   ,0.001   ,1.53    ,27      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,0900,2.6   ,328   ,25.5  ,N/A  ,0.008   ,0.011   ,0.001   ,1.61    ,35      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1000,2.2   ,354   ,29.1  ,N/A  ,CAL     ,0.014   ,0.013   ,0.98    ,36      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1100,3.0   ,148   ,31.0  ,N/A  ,0.005   ,0.016   ,0.035   ,CAL     ,31      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1200,9.0   ,170   ,32.3  ,N/A  ,0.030   ,CAL     ,0.056   ,0.77    ,57      ,56    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1300,11.2  ,173   ,31.6  ,N/A  ,0.010   ,0.007   ,CAL     ,0.36    ,34      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1400,12.2  ,196   ,31.9  ,N/A  ,0.003   ,0.006   ,0.033   ,0.37    ,30      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1500,13.8  ,187   ,32.8  ,N/A  ,0.003   ,0.004   ,0.040   ,0.30    ,35      ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1600,12.4  ,206   ,33.8  ,N/A  ,0.002   ,0.004   ,0.040   ,0.29    ,13      ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1700,12.7  ,204   ,32.9  ,N/A  ,0.002   ,0.005   ,0.040   ,0.34    ,26      ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1800,14.7  ,196   ,31.8  ,N/A  ,0.003   ,0.007   ,0.034   ,0.35    ,38      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,1900,10.2  ,209   ,30.8  ,N/A  ,0.003   ,0.011   ,0.029   ,0.49    ,24      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,2000,7.4   ,214   ,28.9  ,N/A  ,0.002   ,0.013   ,0.023   ,0.55    ,28      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,2100,6.1   ,221   ,28.2  ,N/A  ,0.003   ,0.014   ,0.020   ,0.56    ,36      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,2200,6.4   ,227   ,28.1  ,N/A  ,0.003   ,0.010   ,0.021   ,0.42    ,26      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,2300,5.9   ,225   ,27.8  ,N/A  ,0.003   ,0.012   ,0.018   ,0.47    ,22      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990517,2400,3.9   ,251   ,27.0  ,N/A  ,0.002   ,0.010   ,0.013   ,0.46    ,22      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0100,4.1   ,276   ,26.1  ,N/A  ,0.002   ,0.008   ,0.011   ,0.45    ,24      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0200,5.4   ,244   ,27.1  ,N/A  ,0.002   ,0.004   ,0.023   ,0.25    ,23      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0300,4.2   ,262   ,26.7  ,N/A  ,0.002   ,0.003   ,0.017   ,0.25    ,29      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0400,3.6   ,310   ,25.5  ,N/A  ,0.002   ,0.002   ,0.011   ,0.27    ,19      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0500,4.0   ,312   ,25.4  ,N/A  ,0.003   ,0.002   ,0.009   ,0.27    ,36      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0600,2.6   ,316   ,25.0  ,N/A  ,0.003   ,0.004   ,0.004   ,0.32    ,33      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0700,7.2   ,242   ,25.1  ,N/A  ,0.004   ,0.007   ,0.010   ,0.49    ,29      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0800,8.1   ,209   ,24.2  ,N/A  ,0.003   ,0.009   ,0.017   ,0.43    ,24      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,0900,3.6   ,335   ,24.3  ,N/A  ,CAL     ,0.015   ,0.004   ,1.18    ,32      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1000,3.1   ,314   ,25.0  ,N/A  ,0.003   ,0.023   ,0.001   ,CAL     ,36      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1100,3.0   ,15    ,26.5  ,N/A  ,0.004   ,CAL     ,0.005   ,1.64    ,33      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1200,5.6   ,16    ,27.2  ,N/A  ,0.006   ,0.030   ,CAL     ,1.60    ,46      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1300,6.5   ,55    ,28.1  ,N/A  ,0.006   ,0.020   ,0.017   ,0.95    ,35      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1400,5.5   ,222   ,25.8  ,N/A  ,0.003   ,0.008   ,0.017   ,0.43    ,26      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1500,4.5   ,253   ,26.6  ,N/A  ,0.003   ,0.006   ,0.019   ,0.32    ,24      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1600,3.1   ,358   ,28.6  ,N/A  ,0.003   ,0.005   ,0.023   ,0.32    ,29      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1700,4.7   ,42    ,29.1  ,N/A  ,0.004   ,0.015   ,0.027   ,0.64    ,24      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1800,7.2   ,16    ,27.4  ,N/A  ,0.007   ,0.030   ,0.019   ,1.34    ,35      ,19    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,1900,3.8   ,6     ,26.5  ,N/A  ,0.007   ,0.031   ,0.005   ,1.53    ,41      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,2000,2.3   ,296   ,25.7  ,N/A  ,0.004   ,0.017   ,0.002   ,1.44    ,36      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,2100,3.4   ,313   ,25.3  ,N/A  ,0.004   ,0.018   ,0.002   ,1.28    ,52      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,2200,2.7   ,302   ,25.1  ,N/A  ,0.004   ,0.018   ,0.001   ,1.36    ,42      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,2300,3.6   ,299   ,24.6  ,N/A  ,0.004   ,0.010   ,0.001   ,1.00    ,31      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990518,2400,3.4   ,301   ,24.2  ,N/A  ,0.003   ,0.008   ,0.002   ,0.67    ,36      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0100,3.1   ,300   ,23.9  ,N/A  ,0.003   ,0.007   ,0.003   ,0.47    ,32      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0200,2.9   ,314   ,23.7  ,N/A  ,0.003   ,0.005   ,0.003   ,0.38    ,34      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0300,3.7   ,308   ,23.8  ,N/A  ,0.004   ,0.007   ,0.001   ,0.53    ,29      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0400,2.5   ,306   ,24.0  ,N/A  ,0.004   ,0.009   ,0.000   ,0.68    ,50      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0500,2.0   ,290   ,23.6  ,N/A  ,0.004   ,0.004   ,0.001   ,0.46    ,40      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0600,2.9   ,308   ,23.5  ,N/A  ,0.004   ,0.006   ,0.001   ,0.49    ,43      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0700,4.7   ,223   ,24.0  ,N/A  ,0.005   ,0.008   ,0.003   ,0.66    ,N/A     ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0800,3.9   ,278   ,24.8  ,N/A  ,CAL     ,0.017   ,0.002   ,1.56    ,44      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,0900,5.0   ,213   ,26.4  ,N/A  ,0.007   ,0.016   ,0.008   ,CAL     ,37      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1000,8.7   ,176   ,29.3  ,N/A  ,0.006   ,CAL     ,0.021   ,0.39    ,31      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1100,11.3  ,172   ,31.0  ,N/A  ,0.005   ,0.006   ,CAL     ,0.30    ,34      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1200,15.9  ,178   ,31.2  ,N/A  ,0.004   ,0.007   ,0.033   ,0.25    ,25      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1300,12.6  ,186   ,30.7  ,N/A  ,0.003   ,0.007   ,0.032   ,0.30    ,29      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1400,12.8  ,191   ,30.9  ,N/A  ,0.003   ,0.007   ,0.035   ,0.35    ,23      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1500,13.8  ,200   ,33.2  ,N/A  ,0.003   ,0.008   ,0.035   ,0.27    ,37      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1600,14.7  ,201   ,32.2  ,N/A  ,0.004   ,0.014   ,0.036   ,0.34    ,40      ,36    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1700,14.0  ,193   ,32.3  ,N/A  ,0.004   ,0.025   ,0.010   ,0.27    ,16      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1800,13.1  ,198   ,30.2  ,N/A  ,0.004   ,0.023   ,0.003   ,0.42    ,38      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,1900,11.2  ,200   ,29.3  ,N/A  ,0.003   ,0.021   ,0.003   ,0.44    ,24      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,2000,8.2   ,217   ,27.8  ,N/A  ,0.004   ,0.020   ,0.002   ,0.62    ,41      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,2100,8.8   ,234   ,27.3  ,N/A  ,0.003   ,N/A     ,0.003   ,0.65    ,30      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,2200,8.1   ,234   ,27.2  ,N/A  ,0.003   ,N/A     ,0.003   ,0.65    ,27      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,2300,4.4   ,237   ,26.6  ,N/A  ,0.003   ,N/A     ,0.002   ,0.65    ,19      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990519,2400,2.7   ,326   ,25.7  ,N/A  ,0.004   ,N/A     ,0.002   ,0.72    ,47      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0100,2.8   ,337   ,25.2  ,N/A  ,0.004   ,N/A     ,0.002   ,0.88    ,31      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0200,3.5   ,309   ,24.9  ,N/A  ,0.003   ,N/A     ,0.003   ,0.92    ,42      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0300,2.9   ,311   ,24.6  ,N/A  ,0.003   ,N/A     ,0.003   ,0.86    ,32      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0400,2.8   ,303   ,24.4  ,N/A  ,0.003   ,N/A     ,0.002   ,0.82    ,34      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0500,2.6   ,297   ,24.3  ,N/A  ,0.003   ,N/A     ,0.002   ,0.78    ,37      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0600,2.6   ,310   ,24.6  ,N/A  ,0.004   ,N/A     ,0.003   ,0.76    ,37      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0700,2.8   ,304   ,24.4  ,N/A  ,0.004   ,N/A     ,0.002   ,0.80    ,48      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0800,2.4   ,304   ,24.6  ,N/A  ,0.005   ,N/A     ,0.002   ,0.92    ,42      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,0900,1.1   ,331   ,26.7  ,N/A  ,0.007   ,N/A     ,0.003   ,1.07    ,50      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1000,7.0   ,185   ,29.9  ,N/A  ,0.022   ,N/A     ,0.003   ,1.10    ,63      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1100,10.1  ,169   ,32.1  ,N/A  ,0.020   ,CAL     ,0.002   ,0.86    ,39      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1200,10.6  ,164   ,33.2  ,N/A  ,0.010   ,CAL     ,0.001   ,0.60    ,24      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1300,10.0  ,173   ,34.3  ,N/A  ,0.007   ,CAL     ,0.003   ,0.78    ,49      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1400,9.9   ,201   ,33.9  ,N/A  ,0.005   ,CAL     ,0.003   ,1.02    ,41      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1500,9.4   ,193   ,33.6  ,N/A  ,0.004   ,CAL     ,0.003   ,1.12    ,37      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1600,11.2  ,194   ,33.6  ,N/A  ,0.003   ,CAL     ,0.003   ,1.26    ,40      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1700,10.4  ,187   ,32.5  ,N/A  ,0.004   ,0.010   ,CAL     ,0.91    ,29      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1800,7.6   ,239   ,30.3  ,N/A  ,0.002   ,0.011   ,CAL     ,0.28    ,73      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,1900,3.3   ,268   ,28.6  ,N/A  ,0.001   ,0.015   ,CAL     ,0.40    ,48      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,2000,4.2   ,321   ,27.4  ,N/A  ,0.007   ,0.025   ,CAL     ,0.50    ,59      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,2100,3.5   ,298   ,26.9  ,N/A  ,0.004   ,0.026   ,0.003   ,0.78    ,49      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,2200,2.8   ,303   ,26.5  ,N/A  ,0.002   ,0.021   ,0.002   ,0.91    ,35      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,2300,2.6   ,281   ,26.3  ,N/A  ,0.002   ,0.019   ,0.002   ,1.00    ,45      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990520,2400,2.9   ,323   ,26.0  ,N/A  ,0.001   ,0.018   ,0.002   ,1.04    ,53      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0100,2.8   ,298   ,25.3  ,N/A  ,0.001   ,0.014   ,0.003   ,1.05    ,27      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0200,3.1   ,308   ,25.1  ,N/A  ,0.001   ,0.012   ,0.002   ,1.04    ,30      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0300,5.4   ,10    ,25.4  ,N/A  ,0.001   ,0.013   ,0.002   ,1.00    ,41      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0400,7.0   ,17    ,25.7  ,N/A  ,0.001   ,0.010   ,0.002   ,0.94    ,40      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0500,5.0   ,351   ,25.8  ,N/A  ,0.001   ,0.010   ,0.002   ,0.86    ,29      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0600,3.3   ,329   ,24.9  ,N/A  ,CAL     ,0.011   ,0.002   ,0.87    ,37      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0700,2.9   ,308   ,24.5  ,N/A  ,0.002   ,0.011   ,0.002   ,CAL     ,38      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0800,7.1   ,261   ,24.2  ,N/A  ,0.006   ,CAL     ,0.002   ,1.05    ,50      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,0900,3.2   ,329   ,24.3  ,N/A  ,0.002   ,0.016   ,CAL     ,0.83    ,32      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1000,2.3   ,318   ,26.8  ,N/A  ,0.002   ,0.021   ,0.003   ,0.87    ,29      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1100,3.2   ,174   ,29.4  ,N/A  ,0.002   ,0.017   ,0.003   ,0.90    ,33      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1200,6.2   ,182   ,30.9  ,N/A  ,0.007   ,0.017   ,0.003   ,0.89    ,41      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1300,6.8   ,204   ,32.7  ,N/A  ,CAL     ,0.013   ,0.007   ,CAL     ,38      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1400,9.9   ,183   ,33.3  ,N/A  ,CAL     ,0.012   ,0.010   ,CAL     ,37      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1500,11.3  ,198   ,33.7  ,N/A  ,CAL     ,0.013   ,0.003   ,CAL     ,39      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1600,11.1  ,200   ,34.1  ,N/A  ,CAL     ,0.016   ,0.004   ,CAL     ,31      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1700,16.4  ,194   ,31.6  ,N/A  ,CAL     ,0.015   ,0.002   ,CAL     ,36      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1800,9.3   ,211   ,29.3  ,N/A  ,0.018   ,0.016   ,0.024   ,0.55    ,52      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,1900,4.6   ,219   ,28.0  ,N/A  ,0.009   ,0.020   ,0.024   ,0.64    ,28      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,2000,2.7   ,282   ,26.9  ,N/A  ,0.004   ,0.022   ,0.011   ,1.05    ,60      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,2100,3.6   ,319   ,26.1  ,N/A  ,0.004   ,0.022   ,0.006   ,1.28    ,52      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,2200,3.7   ,302   ,26.2  ,N/A  ,0.004   ,0.019   ,0.004   ,1.12    ,30      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,2300,3.4   ,311   ,26.1  ,N/A  ,0.004   ,0.021   ,0.001   ,1.39    ,49      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990521,2400,3.6   ,308   ,26.0  ,N/A  ,0.004   ,0.017   ,0.001   ,1.12    ,47      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0100,3.2   ,311   ,25.8  ,N/A  ,0.011   ,0.026   ,0.001   ,1.04    ,50      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0200,4.6   ,321   ,25.6  ,N/A  ,0.009   ,0.010   ,0.007   ,0.71    ,54      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0300,3.8   ,308   ,24.8  ,N/A  ,0.005   ,0.002   ,0.007   ,0.47    ,37      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0400,3.6   ,315   ,23.7  ,N/A  ,0.004   ,0.001   ,0.007   ,0.37    ,29      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0500,2.9   ,307   ,23.6  ,N/A  ,CAL     ,0.000   ,0.004   ,0.38    ,38      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0600,2.6   ,297   ,23.3  ,N/A  ,0.003   ,0.000   ,0.003   ,CAL     ,42      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0700,2.3   ,287   ,23.4  ,N/A  ,0.003   ,CAL     ,0.001   ,0.62    ,33      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0800,2.3   ,259   ,24.1  ,N/A  ,0.003   ,0.010   ,CAL     ,1.22    ,37      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,0900,2.9   ,332   ,25.4  ,N/A  ,0.006   ,0.008   ,0.002   ,1.40    ,46      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1000,3.6   ,31    ,27.9  ,N/A  ,0.013   ,0.023   ,0.013   ,1.46    ,58      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1100,5.9   ,40    ,32.2  ,N/A  ,0.006   ,0.023   ,0.040   ,1.24    ,43      ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1200,7.5   ,148   ,33.5  ,N/A  ,0.005   ,0.009   ,0.044   ,0.58    ,36      ,44    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1300,8.5   ,170   ,33.5  ,N/A  ,0.009   ,0.005   ,0.044   ,0.41    ,20      ,44    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1400,7.8   ,185   ,34.7  ,N/A  ,0.012   ,0.004   ,0.046   ,0.41    ,28      ,46    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1500,8.2   ,184   ,35.2  ,N/A  ,0.010   ,0.005   ,0.043   ,0.39    ,19      ,43    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1600,11.6  ,187   ,34.9  ,N/A  ,0.010   ,0.008   ,0.053   ,0.44    ,37      ,53    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1700,11.7  ,201   ,34.1  ,N/A  ,0.007   ,0.010   ,0.057   ,0.47    ,44      ,57    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1800,9.6   ,210   ,32.9  ,N/A  ,0.006   ,0.009   ,0.054   ,0.50    ,40      ,54    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,1900,8.2   ,210   ,30.8  ,N/A  ,0.005   ,0.012   ,0.042   ,0.57    ,37      ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,2000,7.1   ,192   ,28.5  ,N/A  ,0.004   ,0.013   ,0.034   ,0.70    ,42      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990522,2100,5.1   ,213   ,27.3  ,N/A  ,0.004   ,0.022   ,0.019   ,1.06    ,44      ,26    ,,
